8.480471436994146961e-02	2.104284906798457866e-01
8.902782143380058577e-02	4.467618926422782244e-01
3.929103612469983520e-02	7.574782794605583458e-01
4.115459945839843731e-02	9.601137591467795440e-01
1.960004197463340037e-01	9.741865474861426399e-01
3.386787587544206612e-01	9.496197101145752439e-01
3.975791015625013691e-01	9.530623879008344179e-01
4.180619341239499298e-01	9.692672864968449042e-01
4.236542155217822847e-01	9.871056895254253227e-01
4.314392341481886883e-01	9.963297188535915616e-01
4.414079196797339177e-01	1.000000000000000000e+00
4.534513487945028842e-01	9.988160753600642261e-01
4.698486353824405382e-01	9.910898004805431816e-01
4.834640070224328068e-01	9.826218495585146151e-01
4.910693218261040771e-01	9.792288629980159254e-01
4.958058174695207931e-01	9.792627177510713210e-01
4.994024169645883138e-01	9.817346066525601822e-01
5.009545620075119832e-01	9.880274671804598619e-01
5.044137367269571071e-01	9.941270447671116672e-01
5.147938693784358533e-01	9.965620099279574040e-01
5.323622511652713607e-01	9.966961362039579164e-01
5.643904201972032020e-01	9.867244239901792335e-01
5.890513924325359030e-01	9.772734190227204687e-01
6.073358050336221670e-01	9.686963666129766448e-01
6.161179002255224857e-01	9.649667579334554324e-01
6.247670251756118898e-01	9.576278637465390764e-01
6.372504485808248020e-01	9.422666612323912227e-01
6.515677124079959359e-01	9.209354847821913381e-01
6.727182289014979055e-01	8.887229941803522770e-01
6.944852669743358797e-01	8.533641406256911033e-01
7.180014210870966362e-01	8.134683916961559236e-01
7.427730574264616026e-01	7.690022724576016655e-01
7.542349548517093272e-01	7.414540468556335417e-01
7.522074864159739027e-01	7.233533652112732470e-01
7.408915238316687857e-01	7.166342678655392984e-01
7.223122076882797504e-01	7.301189998300567918e-01
6.997817133879953300e-01	7.609885308839908769e-01
6.735442096463096773e-01	8.018164061567072398e-01
6.504073061506667752e-01	8.428568018196450629e-01
6.427044676493459674e-01	8.667737317470267655e-01
6.427161356747013166e-01	8.753305596215229523e-01
6.429802422975293696e-01	8.783438820945246306e-01
6.465410251663981089e-01	8.728187228888510951e-01
6.501691574599960388e-01	8.616186104894063558e-01
6.457191185258615018e-01	8.496151691695785768e-01
6.512452614408656970e-01	8.322481332719763314e-01
6.593324782676791562e-01	8.180881241975082041e-01
6.634583347625635508e-01	8.141416637534226730e-01
6.653951795803493274e-01	8.168361306063828264e-01
6.669031387024449975e-01	8.276064760872523518e-01
6.584520624356181573e-01	8.556179741332445854e-01
6.458795556231181623e-01	8.945828788448118019e-01
6.400373165257066121e-01	9.238057663000873720e-01
6.453954980079277259e-01	9.350733689017434180e-01
6.586717319100391377e-01	9.316636209408584168e-01
6.713360799369554321e-01	9.231709503224247992e-01
6.828922474700416245e-01	9.090963145354877817e-01
7.020768879556070763e-01	8.783301721223791825e-01
7.208979247033086013e-01	8.428379753393628881e-01
7.383036695364818547e-01	8.116094673247581381e-01
7.538756664758192727e-01	7.847102314463402228e-01
7.644126261835675340e-01	7.685611286081434068e-01
7.740926606958883349e-01	7.586878337760095681e-01
7.863487697543057875e-01	7.513429458099635250e-01
7.945779053293686722e-01	7.501575054770551754e-01
7.940047115966774038e-01	7.599424168095374466e-01
7.838372955255764607e-01	7.847056491374451159e-01
7.789329694396484038e-01	7.978324312154109199e-01
7.747663221926278654e-01	8.044601839219018835e-01
7.703725040072472163e-01	8.075041617092912904e-01
7.608561729677323360e-01	8.114438547648931133e-01
7.447628026960934067e-01	8.105080200302787752e-01
7.187836350234618754e-01	8.052960761456611216e-01
6.815516324194574871e-01	8.074780391903607635e-01
6.565913113184255190e-01	8.084336546400112677e-01
6.481795532563882078e-01	8.034418020204507904e-01
6.413603253638127111e-01	8.047347247239381440e-01
6.410260141708229442e-01	8.061353686035821475e-01
6.513172604462388326e-01	8.036749102339343365e-01
6.726632834695442931e-01	7.981842273047409231e-01
7.004855068153901243e-01	7.880547102818070693e-01
7.333771899708647624e-01	7.687088638651616845e-01
7.577216653321514617e-01	7.574442569838097938e-01
7.806088742729421215e-01	7.472539891983296378e-01
8.026006526783319162e-01	7.342123519183757496e-01
8.221215105595554018e-01	7.179768955150979126e-01
8.277979112858255828e-01	7.099982406916075517e-01
8.314773258667672584e-01	6.984053601203316086e-01
8.310764732732421889e-01	6.806041868517429538e-01
8.239680594017105841e-01	6.566783329236206557e-01
8.219848828653013584e-01	6.242035173272736381e-01
8.236951168555513014e-01	5.986977469333660817e-01
8.212596972323255029e-01	5.830169270501119883e-01
8.233990099337497037e-01	5.724499030832682633e-01
8.309083859854903276e-01	5.651045496158488834e-01
8.410400708964365091e-01	5.623254521004031892e-01
8.577274403369371525e-01	5.645600616088296553e-01
8.870527963820372674e-01	5.700302377643678975e-01
9.170503967787483335e-01	5.809068817909015525e-01
9.293410899465187613e-01	6.045088979306704191e-01
9.303200925324655035e-01	6.313452996038925180e-01
9.221902678560577327e-01	6.491192109527827991e-01
9.154866409317747866e-01	6.566701981078978401e-01
8.989284711504611503e-01	6.624784084578463350e-01
8.455337180508856187e-01	6.737726452790936404e-01
8.353491657876399579e-01	6.482103661925922022e-01
8.346833716237215262e-01	6.391560822725835811e-01
8.367895003311025537e-01	6.333339935651742802e-01
8.458505674494898319e-01	6.285461200058783948e-01
8.570323304908671336e-01	6.265694396852219406e-01
8.727845889754461961e-01	6.160657667806966886e-01
8.840649099858030047e-01	6.037641650046390307e-01
9.010112998533866824e-01	5.828657896344869860e-01
9.368305199964376273e-01	5.379116215956529778e-01
9.737138040448325427e-01	4.859542266706434743e-01
9.936921536704134139e-01	4.551986325462835103e-01
1.000000000000000000e+00	4.444966374800031206e-01
9.983160656854220827e-01	4.425134124144976533e-01
9.882928249085565220e-01	4.501826470879127795e-01
9.775896934417831474e-01	4.535674904572097876e-01
9.568965307715955326e-01	4.613294119429066642e-01
